,county,state,tile_count,solar_system_count,total_panel_area,land_area,total_area,population,population_density,average_household_income,race_asian_rate,race_black_africa_rate,race_indian_alaska_rate,race_islander_rate,race_white_rate,race_other_rate,race_two_more_rate,diversity,voting_2016_dem_percentage,voting_2016_gop_percentage,avg_electricity_retail_rate,gini_index,ratio_panels_to_housing_units,education_highschool_percentage,education_bachelor_percentage,employed_percentage
2900,Warren County,il,8.0,7.0,222.82213318419997,542.405363,543.051771,17701,396.560412,59478.426926119995,0.012959286376438001,0.020314812614586,0.0016663360444360003,0.0,0.9352492464727999,0.0199822432148,0.009828075276838,0.11587196721286,0.387402597403,0.554155844156,8.97,0.40693999999999997,0.0010403120936280884,0.22936557256652165,0.10016383255183323,0.45579345799672333
2925,Washington County,il,15.0,14.0,498.92126596931996,562.57216,563.9061800000001,14457,88.2751125,68120.443312075,0.0038834033024675,0.00763813480553,0.00058292043136,0.0,0.971602077165,0.00557268965682,0.01072077463853,0.055426701010174995,0.196041214751,0.754609544469,8.97,0.43350000000000005,0.0022813688212927757,0.24818427059555925,0.09794563187383275,0.497613612782735
2959,Wayne County,il,2.0,2.0,60.9658923721,713.814033,715.486301,16555,170.648074,55645.57789714,0.007939357881576601,0.007069480311249999,0.0016122588734881998,0.0,0.9695418725557999,0.0003845984452467999,0.013452431932733998,0.05737305980449999,0.126937984496,0.8433866279070001,8.97,0.41572000000000003,0.0002530044275774826,0.2402295379039565,0.06994865599516763,0.45442464512231956
3006,White County,il,4.0,3.0,168.34472983225,494.766349,501.861033,14464,310.55318,58364.424328060006,0.004096293755659999,0.004503689158459999,0.00044543429844,0.0,0.9802837880816,0.0001364256480218,0.01053436905776,0.038636051925860004,0.193716559199,0.7736314995199999,8.97,0.45002000000000003,0.0005610885117127227,0.2502765486725664,0.062085176991150445,0.42139103982300885
3010,Whiteside County,il,53.0,20.0,6316.156594339061,684.2498176,696.5264999999999,57525,1047.8012372222222,60960.88252400557,0.005353915935495556,0.01791798595447556,0.002645046964670889,0.00035372451102777774,0.9243401001226665,0.026993719900086664,0.02239550661159111,0.1388696586667,0.43653312177699993,0.499682665609,8.97,0.4020055555555555,0.002058252427184466,0.2419122120817036,0.0740199913081269,0.45781833985223813
3027,Will County,il,620.0,465.0,37264.604780374284,836.9076318999998,849.2260392000001,683995,2870.2344874999994,87799.32441683178,0.03709082305852971,0.12096273327973509,0.002399116572816376,0.00011588183012211921,0.7465726988064141,0.06764364238842546,0.025215104063956016,0.3343452115946955,0.502491323322,0.44577849558400046,8.970000000000022,0.3661370860927153,0.0025916265382557517,0.17268839684500617,0.13530215864151054,0.48747870963969037
3033,Williamson County,il,34.0,34.0,1613.4267291912302,420.14919299999997,444.351709,67121,818.1860359999998,59998.30170132666,0.009432070796487533,0.04310607981794067,0.002508116892988,0.00021991831605400002,0.9238853823759335,0.0025703703338435333,0.018278061466709333,0.14016479996426065,0.27175227547599995,0.6843294507030001,8.97,0.42834,0.0011079249217935349,0.21325665589010892,0.08733481324771682,0.43524381341159996
3047,Winnebago County,il,251.0,210.0,8156.531087188288,513.3621521000001,519.2503955,290439,2721.1617144155844,57677.32774685263,0.0250835417084314,0.14716208610433626,0.0024772638139599606,0.000286085223034829,0.7575808347309474,0.037910008195387236,0.029500180223985935,0.33663394284359616,0.46533129252300004,0.47707185008899994,8.970000000000017,0.41316710526315786,0.001996500159083678,0.22371651190094993,0.09385447546644907,0.4516335616084617
3062,Woodford County,il,31.0,26.0,1223.75133713128,527.7992300000001,542.64179,39106,125.11946222222221,78901.1454383111,0.006981771384286668,0.004656664002122333,0.0005301697822381111,0.0,0.9704890022093333,0.005110581568939889,0.012231811053126668,0.057467889121844445,0.261385321574,0.6797668781270001,8.97,0.3920888888888889,0.002022838499184339,0.2161305170562062,0.13087505753592799,0.4806934997187132
12,Adams County,in,9.0,8.0,702.9217336125,339.02826500000003,339.96667199999996,34642,328.99861428571427,61269.88984894286,0.0034911476256648576,0.006578696969598571,0.0011712834096662857,0.0,0.9749664183491429,0.009308505496037142,0.004483948149904285,0.04867404859565143,0.214893780198,0.7394738860340001,8.86,0.41889999999999994,0.0006881260035170885,0.26617978176779633,0.05949425552797183,0.4324808036487501
44,Allen County,in,212.0,178.0,9761.26121734866,657.3080566000001,660.0218938,363453,2343.704031145834,59628.83694894687,0.02997478660785728,0.1256525349892508,0.0029322355151781766,0.0008804244210627084,0.7828463748943023,0.022380454898319694,0.03533318867402103,0.29432245669809376,0.3787854884180004,0.5748180564799996,8.860000000000012,0.4012656249999999,0.0013778759911607956,0.18878919695256333,0.11247946777162385,0.46854476369709425
138,Bartholomew County,in,52.0,50.0,1455.3367304500002,406.90780700000005,409.5249880000001,79488,1226.8119226666665,71342.98880770666,0.05223905983893987,0.020510814389777667,0.0027996068294986664,0.0007341380225266668,0.8721828468272667,0.03476667816319601,0.016766855928698,0.22552575112565337,0.303837722684,0.637160764457,8.859999999999998,0.3988533333333333,0.0015558614086529832,0.23122987117552335,0.12199325684380032,0.48643820450885666
179,Benton County,in,0.0,0.0,0.0,406.41749999999996,406.5086,8752,22.284003333333334,56167.732227566674,0.0015949573633366667,0.008417542008558999,0.0002202400616673333,0.0,0.9777137481596667,0.002903399297269,0.009150113109610001,0.0437530882422,0.23535851122100002,0.7058018609740001,8.86,0.38186666666666663,0.0,0.30415904936014626,0.08101005484460695,0.4680073126142596
206,Blackford County,in,5.0,5.0,195.36887751030002,165.07978000000003,165.583099,12476,767.0279325,49259.915362424996,0.00247033234019,0.004885993485350001,0.000616712920135,0.0,0.972984644999,0.0002899002712935,0.018752415984265,0.05211470868185,0.257776856076,0.6945250933220001,8.86,0.412075,0.0008322237017310253,0.3466655979480603,0.04608848990060917,0.4167201025969862
230,Boone County,in,55.0,45.0,1872.8770340612,422.912717,423.251821,60511,752.592231,95522.20288189001,0.016238942245135,0.0115516797534202,0.001935496892683,0.0,0.9505966684051002,0.002097240642681,0.0175799720609928,0.09395123976327,0.317550918561,0.6130189326600001,8.86,0.41217000000000004,0.0022389578668837776,0.17603410950075193,0.16820082299086117,0.5035613359554462
280,Brown County,in,1.0,1.0,49.393103733900006,311.98091,316.63076,15011,64.37844750000001,71383.22184367501,0.0036398675407475004,0.0029159966723719998,0.00059995200384,0.0,0.9709813438575001,0.00029394473839,0.02156889518719,0.056209629397185004,0.318411734952,0.634167931209,8.86,0.452525,0.00011793843613633684,0.2787955499300513,0.08187329291852641,0.4689227899540337
392,Carroll County,in,6.0,6.0,301.7958139955,372.224122,375.018673,20014,167.96221857142856,63906.52254698572,0.0018961900308457143,0.003288479482551,0.0009208103130757141,0.00013142331449600002,0.9779704438234286,0.0027722348254300005,0.013020418210085713,0.04316400798749858,0.21965385062099999,0.7286560576139999,8.86,0.38092857142857145,0.0006345177664974619,0.28380133906265614,0.07814529829119617,0.46087738582991905
414,Cass County,in,34.0,28.0,1269.0484128736298,412.1547522999999,414.8475967,38476,1337.550729090909,53941.57606200909,0.014082464348997454,0.016965423471184907,0.002845109747849091,0.0016690779962572728,0.860289645628,0.08370553072609817,0.020442748081495456,0.23788452021119094,0.265864874425,0.686027591086,8.86,0.3915818181818182,0.0020764626847441063,0.27385902900509407,0.061674810271337976,0.45072252832934817
518,Clark County,in,36.0,33.0,1449.42776888628,372.8554467000001,376.4510063,113181,1815.1886253846158,61802.36313073461,0.008895058462088115,0.07391258574338652,0.0014502948851373462,0.00017614389920423077,0.8787837827494616,0.011309341909548461,0.025472792351235844,0.2059901590932231,0.367701158422,0.5872730118970003,8.860000000000005,0.40120769230769243,0.0007403446715748776,0.23332538146862106,0.09749869677772771,0.48377377828434104
539,Clay County,in,5.0,4.0,161.08774980279998,357.541881,360.321484,26686,318.95614333333333,57899.629138133336,0.0008104192171413333,0.00208109096627,0.0015187562333866666,0.0,0.9778303943445,0.0023295339037100004,0.015429805335231667,0.04291822926643334,0.20481392663600004,0.7574384936499999,8.86,0.39195,0.0004276062601556487,0.30660271303305103,0.06576482050513378,0.44090534362587125
566,Clinton County,in,24.0,20.0,661.5215406587799,405.0700278,405.24802779999993,32835,1426.3155412499998,58691.10249178751,0.00258455598382,0.01383648726499,0.0023974861466499998,0.0009630200308162498,0.924104766681125,0.0459772015068225,0.0101364823858525,0.138846346588675,0.23697041022200002,0.7170477471419999,8.86,0.386475,0.0018109107371915793,0.2983706410842089,0.0680067001675042,0.4569209684787574
654,Crawford County,in,0.0,0.0,0.0,305.64267,308.71822,10591,40.024840000000005,45862.54369163333,0.0014567968678866666,0.0012331745370209998,0.013922877798873334,0.0,0.9718179326183334,0.0014087814040866667,0.010160436773720001,0.05508088075703333,0.288172511435,0.65628403398,8.86,0.397,0.0,0.3464262109338117,0.039561892172599374,0.4034557643282032
718,Daviess County,in,10.0,10.0,344.38864403553004,429.4870563,436.87414879999994,32411,961.8491271428571,58646.40678544286,0.003460886737227143,0.01936156115338,0.00019463461119314287,0.00048715138229142856,0.9538524005718572,0.014285317948515714,0.008358047595451428,0.08536047751114285,0.167660208644,0.795920268256,8.86,0.4051714285714286,0.0008024394158241052,0.2303847459195952,0.05016815278763383,0.4417944525006942
736,DeKalb County,in,115.0,32.0,9646.000296326503,362.824351,363.85044100000005,42449,342.9292688888889,60753.82886332223,0.0044219891932888895,0.0022429545245745554,0.0008558147879071112,0.0,0.9700510615894444,0.0047181586233670005,0.01771002128150555,0.05848801964847778,0.234360133206,0.7168173168410001,8.86,0.4010555555555555,0.006532606225857759,0.2686989092793705,0.07585573276166695,0.46036420174797993
743,Dearborn County,in,24.0,23.0,909.4239351935001,305.033633,307.415388,49679,333.894999,73241.91435178,0.005166359471771,0.007633188396384001,0.002794682413587,0.0007612754955469999,0.9720048720861,0.006463258135509499,0.0051763640011323,0.054442348976178,0.204224173986,0.7574236721040001,8.86,0.38874000000000003,0.001186298255152983,0.27124136959278566,0.0900179150143924,0.48630205922019365
746,Decatur County,in,20.0,16.0,1469.5901344715999,372.5677513,373.32279130000006,26240,760.3055166666667,58208.955549633334,0.010874834983913333,0.008167152720381666,0.0007711929762116667,0.0,0.9659397171541667,0.006370627024318333,0.007876475141231666,0.06522585863236667,0.19116719242899996,0.765029292474,8.86,0.37915000000000004,0.001783007934385308,0.3045350609756098,0.07202743902439024,0.48022103658536586
753,Delaware County,in,88.0,67.0,4029.0214196896004,392.12392400000004,395.9092803000001,117335,2375.6882400000004,45735.574223623335,0.010086021686070668,0.08903071563500765,0.0013446609469862669,0.0001580398282748333,0.8519548546835999,0.005519360436149268,0.041906346783734325,0.21209766175637998,0.4049307590770001,0.541779458153,8.860000000000007,0.4378833333333334,0.0016810575380148238,0.21521285209016916,0.08077726168662377,0.4413090723143137
813,Dubois County,in,37.0,33.0,1153.23888477,427.26930600000003,435.333683,42291,425.8443671428571,66471.63867191429,0.006541215620942857,0.003989182765721429,0.0009684806886557142,0.0,0.9516243014598571,0.03052606593040143,0.006350753534217429,0.08521966790522,0.27057287744099995,0.6710347943970001,8.86,0.39361428571428575,0.0021094640820980616,0.2822822822822823,0.08706344139415005,0.5141046558369393
856,Elkhart County,in,367.0,147.0,29849.621282649103,463.1703536,467.9704926,200685,1587.5860194444447,58549.276020036115,0.010899951072261445,0.06282986567577473,0.0014103600188457221,0.00028761981315347226,0.853986980504361,0.04227340120245586,0.028311821713162225,0.24007940131207503,0.317041741452,0.6413855523340003,8.860000000000007,0.4024833333333333,0.004712378017462764,0.23252858958068615,0.07783342053466875,0.4538704935595585
907,Fayette County,in,10.0,10.0,172.84901150001997,215.01412339999996,215.16239339999996,23773,1086.6713014285715,50090.29003414286,0.003260664133798572,0.02072514993007,0.0,0.0,0.9623377575502857,0.006186724778384286,0.007489703607543001,0.07247831258171429,0.23630640083900006,0.7176285414479999,8.86,0.4314142857142857,0.0009232757824762256,0.2980692382114163,0.04652336684473983,0.3888865519707231
928,Floyd County,in,35.0,27.0,1171.4317725077099,147.9347558,148.9576309,75900,1980.75445,66539.349993155,0.009316569858091501,0.05421584215047805,0.0033788930983685004,0.0,0.89534345937925,0.01351612417931875,0.024229111334542,0.18223761388821,0.37445265278700013,0.5756077904629999,8.860000000000003,0.41208999999999996,0.001086180678397418,0.21787878787878787,0.11130434782608696,0.48832674571805007
944,Fountain County,in,2.0,2.0,190.44437819862998,395.6557362,397.8795735,16888,563.2691420000001,59440.420503060006,0.0016393442622959996,0.005122266562098,0.003739383702732,0.0,0.9776630085156001,0.003003950262296,0.008832046695074,0.04363166175456,0.197484613326,0.7574257425740001,8.86,0.4135,0.00025608194622279127,0.3047726196115585,0.06211511132164851,0.4460563713879678
952,Franklin County,in,7.0,6.0,399.44176006320004,384.42985,391.049798,22935,120.42577999999999,60179.9348912,0.004764380121559999,0.0019145975053119998,0.0015773728583080003,0.0,0.9825187359460001,0.0029377676992340005,0.006287145869805999,0.034319838230086,0.17898089172000006,0.788444040036,8.86,0.37966,0.0007327541086569664,0.28890342271637237,0.08724656638325703,0.484107259646828
986,Fulton County,in,8.0,7.0,389.41613084452,368.38836699999996,371.26536,20527,301.7901366666667,59352.94120576667,0.004641053345136667,0.009456097878172332,0.0032435156799416665,0.00021217907914333333,0.9445216421878332,0.025906113154519,0.012019398675401667,0.10034924319188332,0.23405779794599998,0.717697635539,8.86,0.41429999999999995,0.0008279002380213184,0.2974618794758123,0.06172358357285526,0.44439031519462174
1025,Gibson County,in,12.0,12.0,495.07589674026,487.48574599999995,499.164449,33668,381.24191,60140.65281374287,0.0025744344233228572,0.016776039078108568,0.001084128310874286,0.0,0.9451410979875714,0.009414325745245715,0.025009974455004292,0.10304852152255714,0.240434332989,0.7160677352639999,8.86,0.3972428571428571,0.0008165487207403375,0.27361292622074374,0.07116549839610313,0.47561482713555897
1071,Grant County,in,224.0,76.0,20245.413667573925,414.074074,414.897826,68896,980.092873125,49780.56665575625,0.00707648787640875,0.07138533267981687,0.0017589515836225,0.0,0.8821259215883125,0.006805520070036814,0.03084778620168063,0.19784813107798127,0.2784975632950001,0.6739173501329999,8.86,0.3981625000000001,0.0073851834756519736,0.27129296330701347,0.06924930329772411,0.42311600092893636
1105,Greene County,in,6.0,4.0,407.96704099500005,542.494742,545.91741,32815,338.3994922222222,53766.77039683333,0.0026645162752822224,0.002413933410928889,0.00011031135379611111,0.003183405216677778,0.9807625335498888,0.0010060908542272222,0.009859209339118888,0.037518286034568894,0.212816973044,0.7465668822199999,8.86,0.39927777777777773,0.0003972983710766786,0.2855096754532988,0.059149779064452235,0.43233277464574127
1151,Hamilton County,in,272.0,181.0,21345.91309511829,394.2673460000002,402.43686399999996,296635,1803.6136205128207,108199.48474544869,0.04684410217881965,0.031501543493238464,0.0014869851337423075,4.6283439785128206e-05,0.890265484442718,0.009111313866095896,0.02074428744550385,0.19669156717692568,0.3724142420100001,0.5682418798410003,8.860000000000008,0.3928974358974358,0.0023910196116351235,0.10237834375579416,0.2285434962158882,0.5197970569892292
1167,Hancock County,in,19.0,17.0,790.46548513827,306.015969,307.025142,71328,879.1250900000001,73403.14849287,0.004519992624108701,0.0184918921421191,0.0034528265285375995,0.00043074884029199994,0.9569523680995001,0.001331769982484,0.014820401782888997,0.08210251994208999,0.247064701474,0.695311849446,8.86,0.37287,0.0006623670908140143,0.22477848811126067,0.12421489457155675,0.49544358456707044
1202,Harrison County,in,8.0,8.0,154.2789668118,484.51554,486.52066,39230,99.98163333333332,62670.45588313332,0.004377738399774333,0.007350148827331667,0.0017788948250743333,0.0,0.9747930283616667,0.0018585923102245,0.009841597275683333,0.049276878249466666,0.257772020725,0.7012629533679999,8.86,0.39866666666666667,0.00048088482808367395,0.29018608208004076,0.07170532755544226,0.4663267907213867
